Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Scope_Complexity_Numeric,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk
P0705,Highway Expansion,Bridge,Medium,3252728,93,62,37,7.52,0.54,226,Not Feasible,2,,,550.57,238045.71,15,45.69,674018.71,59,100.0,1579792.01,87,94.04,398119.42,31,40.33,362752.15,33,24.81
P0706,Dam Reinforcement,Power Plant,Low,6118922,96,42,87,1.4,0.94,570,Feasible,1,,,684.49,366272.92,83,32.61,705554.78,86,47.55,1108895.45,112,25.48,3167826.1,176,57.45,770372.76,113,46.91
P0707,Dam Reinforcement,Bridge,Low,6122783,59,55,92,3.48,0.76,544,Feasible,1,,,995.04,453936.04,52,43.08,1113409.42,145,96.65,2855717.51,210,81.53,713244.74,66,31.0,986475.29,71,22.74
P0708,Dam Reinforcement,Water Infra,Medium,6253903,95,50,26,3.9,0.7,513,Feasible,2,,,3451.64,921861.29,91,56.92,1020016.93,104,71.15,2445460.28,177,36.36,1377580.58,80,39.5,488983.91,60,46.07
P0709,Highway Expansion,Bridge,Low,3485195,62,57,27,5.11,0.65,403,Not Feasible,1,,,674.46,229691.67,23,42.38,748591.44,106,100.0,1504084.15,161,86.72,488969.96,64,37.5,513857.78,48,16.78
P0710,Industrial Complex,Building,Low,6528983,86,77,83,9.29,0.65,153,Feasible,1,,,2678.42,240865.16,10,65.4,1021843.88,24,100.0,2028575.29,38,50.92,1617847.52,34,89.01,1619851.15,46,48.42
P0711,Industrial Complex,Power Plant,Low,5260507,87,69,26,8.74,0.65,414,Feasible,1,,,592.93,291637.85,43,59.3,630212.06,76,74.25,965548.37,71,46.35,2825069.92,168,91.44,548038.8,55,73.65
P0712,Smart Solar Grid,Building,High,1160775,73,95,60,1.35,0.94,370,Not Feasible,3,,,431.93,65254.52,22,82.65,134031.65,43,100.0,301712.59,63,61.65,378689.03,114,100.0,281087.2,128,59.41
P0713,Urban Flyover,Building,Medium,3667867,51,52,59,1.73,0.86,245,Feasible,2,,,1804.88,121804.13,17,46.2,557810.79,32,84.6,965156.26,47,31.77,1121750.13,66,65.91,901345.68,82,31.52
P0714,Industrial Complex,Water Infra,Low,2563299,71,77,22,3.58,0.83,458,Not Feasible,1,,,1045.9,352038.97,75,88.32,432827.6,113,100.0,1161103.68,145,51.12,427746.03,78,71.92,189582.72,47,67.31
P0715,Dam Reinforcement,Road,Medium,4469401,66,31,36,2.91,0.9,225,Feasible,2,,,8920.15,894560.09,71,55.02,689233.02,40,39.93,1303451.79,49,28.69,545632.29,35,16.95,1036523.81,31,14.42
P0716,Smart Solar Grid,Water Infra,Low,4775803,85,49,85,6.15,0.63,559,Feasible,1,,,1960.26,660634.38,108,58.34,779094.53,128,68.04,1990200.82,142,32.01,897901.37,106,40.61,447971.9,74,46.0
P0717,Dam Reinforcement,Bridge,Low,2344027,63,88,98,9.03,0.81,299,Borderline,1,,,376.31,131737.01,31,74.25,439548.11,79,100.0,1085066.46,103,100.0,371454.71,44,53.86,316220.7,42,32.93
P0718,Highway Expansion,Bridge,Medium,5166500,59,75,71,9.62,0.73,229,Borderline,2,,,1039.18,355925.49,17,55.21,901479.63,61,100.0,2415086.61,96,100.0,787570.36,27,48.48,706437.91,28,24.03
P0719,Highway Expansion,Power Plant,High,1791267,84,32,41,6.54,0.89,347,Borderline,3,,,217.75,99262.48,46,28.05,218645.95,60,34.94,318053.29,59,20.33,906977.71,136,42.83,248327.57,46,33.85
P0720,Dam Reinforcement,Building,Medium,1497562,74,84,23,8.38,0.65,240,Borderline,2,,,499.6,70859.86,21,81.41,167073.99,27,100.0,423702.99,53,64.11,507188.33,59,93.87,328736.84,80,36.5
P0721,Industrial Complex,Water Infra,Low,4848693,52,41,25,5.25,0.82,226,Borderline,1,,,2255.57,661024.54,40,49.83,860677.61,54,56.13,1942729.0,60,21.86,1027832.06,43,35.98,356429.8,30,41.19
P0722,Urban Flyover,Road,Medium,5578238,96,69,57,2.08,0.94,250,Not Feasible,2,,,8790.45,1356123.64,86,100.0,860033.06,46,93.55,1374461.88,59,54.21,722801.58,26,43.72,1264817.84,34,32.63
P0723,Dam Reinforcement,Water Infra,Low,5037776,87,95,45,5.25,0.7,142,Feasible,1,,,2258.69,751580.22,23,100.0,1046870.61,32,100.0,1999159.68,43,63.9,809148.92,24,82.81,431016.58,19,89.48
P0724,Industrial Complex,Power Plant,Low,3004168,66,45,30,5.55,0.53,264,Feasible,1,,,392.53,282239.14,28,37.55,295292.15,47,46.15,464850.01,47,31.64,1662860.72,100,57.44,298925.99,42,52.22
P0725,Smart Solar Grid,Water Infra,High,5010912,61,63,36,7.42,0.76,446,Feasible,3,,,2365.18,540465.7,70,72.91,825956.02,93,85.78,2125738.21,150,40.36,1180180.67,76,46.93,338571.4,56,69.01
P0726,Dam Reinforcement,Road,Medium,5511732,73,73,50,2.2,0.67,273,Feasible,2,,,14965.58,1139286.57,93,100.0,1020468.25,51,90.71,1557804.87,59,61.19,712458.4,36,50.96,1081713.9,34,36.42
P0727,Smart Solar Grid,Road,Low,6562067,78,35,96,3.68,0.84,226,Feasible,1,,,18040.26,1398425.47,86,61.6,1228516.11,41,44.71,1802529.01,46,30.68,862258.2,27,21.22,1270338.21,26,16.8
P0728,Industrial Complex,Building,Medium,6237196,92,93,54,3.64,0.98,265,Borderline,2,,,2238.4,264666.42,14,87.12,1056667.95,38,100.0,1676013.78,56,62.98,1847740.31,69,100.0,1392107.54,88,42.29
P0729,Industrial Complex,Building,Medium,5885211,74,51,35,9.59,0.74,371,Feasible,2,,,1890.33,246186.82,19,47.08,802919.41,50,82.63,1804418.9,79,41.62,1374228.83,95,58.19,1657457.04,128,25.48
P0730,Industrial Complex,Power Plant,Low,3179996,85,47,98,4.44,0.73,421,Feasible,1,,,390.62,183061.91,53,38.28,369338.59,77,51.14,641675.5,66,30.37,1590475.69,176,63.1,395444.31,48,52.11
P0731,Industrial Complex,Building,Medium,2600396,75,41,37,7.55,0.83,189,Not Feasible,2,,,984.67,161270.2,11,38.29,388848.97,26,73.51,623170.0,43,28.98,780229.28,51,46.77,646877.56,59,17.45
P0732,Highway Expansion,Bridge,High,4311149,87,81,81,7.51,0.55,150,Feasible,3,,,774.85,242081.69,9,64.03,1103603.01,44,100.0,1938144.48,57,100.0,542007.62,22,58.3,485312.2,18,34.79
P0733,Industrial Complex,Building,Low,1122402,50,80,46,2.66,0.63,212,Not Feasible,1,,,381.96,64117.75,17,66.06,199489.75,24,100.0,329535.67,51,60.01,298373.13,60,84.62,230885.69,60,54.04
P0734,Highway Expansion,Bridge,High,2166588,69,77,54,5.72,0.96,256,Feasible,3,,,348.75,152739.8,23,60.5,492339.42,71,100.0,934780.85,102,100.0,293194.11,30,56.12,293533.82,29,28.54
P0735,Urban Flyover,Water Infra,Medium,5632965,77,48,64,8.94,0.83,493,Borderline,2,,,3038.23,814419.23,83,53.84,921623.63,103,66.2,2311329.07,163,32.42,1047173.46,76,38.83,538419.61,67,48.71
P0736,Highway Expansion,Bridge,Medium,3496081,65,35,54,4.75,0.51,282,Feasible,2,,,628.85,294395.94,24,26.92,644218.05,68,59.84,1630712.77,108,51.08,495094.66,41,23.47,431659.58,41,13.68
P0737,Smart Solar Grid,Power Plant,Low,3677618,96,56,47,9.45,0.6,200,Feasible,1,,,512.75,354845.58,27,42.39,476256.97,33,61.61,718143.39,40,34.29,1724116.63,77,74.9,404255.43,23,66.81
P0738,Urban Flyover,Road,Medium,5767999,66,82,28,2.14,0.84,435,Feasible,2,,,13369.39,1383167.69,163,100.0,1058884.4,75,100.0,1607800.94,92,74.05,580716.89,62,46.55,1137429.08,44,46.95
P0739,Smart Solar Grid,Power Plant,Low,5657860,89,77,95,0.74,0.88,195,Not Feasible,1,,,780.98,313426.99,23,66.01,620690.26,31,86.49,1019741.13,35,52.03,2905797.22,80,96.74,798204.4,27,83.74
P0740,Dam Reinforcement,Power Plant,Low,1575278,77,36,34,8.91,0.92,182,Feasible,1,,,246.43,87112.65,20,28.68,198228.81,28,37.38,262124.32,36,22.55,823852.59,72,48.76,203959.62,26,42.64
P0741,Dam Reinforcement,Power Plant,High,6187480,61,88,40,8.48,0.65,219,Feasible,3,,,723.2,414392.26,33,74.77,805218.82,36,96.19,979171.46,39,60.88,3309027.0,88,100.0,679670.47,23,99.13
P0742,Highway Expansion,Power Plant,High,2178049,76,98,71,9.93,0.97,555,Not Feasible,3,,,268.45,117445.16,76,81.58,310270.44,110,100.0,431547.71,104,65.06,1050149.01,201,100.0,268636.67,63,100.0
P0743,Smart Solar Grid,Building,Low,4080201,91,40,54,6.79,0.78,167,Not Feasible,1,,,1385.9,188026.68,15,38.74,523127.39,27,70.18,1051960.97,28,25.01,1358899.94,38,39.42,958186.02,59,26.64
P0744,Dam Reinforcement,Water Infra,Medium,5672311,96,44,70,9.37,0.85,564,Feasible,2,,,3106.85,764518.37,95,51.27,1085804.92,138,59.91,2352570.48,170,29.55,1031878.93,95,33.28,437538.3,67,45.99
P0745,Dam Reinforcement,Road,Low,4562737,79,93,74,8.27,0.8,527,Feasible,1,,,8122.66,1169552.58,180,100.0,701945.02,99,100.0,1154588.45,125,90.44,539883.83,62,48.77,996767.11,62,37.05
P0746,Dam Reinforcement,Bridge,Low,4464442,90,32,96,8.44,0.56,193,Not Feasible,1,,,975.33,253989.35,15,25.57,965574.71,54,53.08,2017958.19,78,50.34,635018.42,21,20.14,591901.34,25,10.87
P0747,Urban Flyover,Bridge,Medium,2274732,83,98,63,5.69,0.98,433,Feasible,2,,,386.67,157997.26,34,73.03,517063.14,110,100.0,1027011.77,180,100.0,289231.25,57,59.17,283428.58,52,37.82
P0748,Urban Flyover,Water Infra,Medium,4314692,86,52,84,3.82,0.56,311,Borderline,2,,,2358.24,551561.24,56,62.5,727183.76,65,76.26,1744028.84,97,31.43,915453.66,48,41.43,376464.51,44,48.38
P0749,Industrial Complex,Power Plant,Medium,5193398,55,82,99,9.35,0.63,149,Borderline,2,,,745.95,361034.19,18,69.87,747093.69,29,86.31,877341.29,26,50.78,2478167.28,57,100.0,729761.56,19,86.85
P0750,Smart Solar Grid,Power Plant,Low,5719607,56,66,44,4.32,0.91,276,Not Feasible,1,,,821.01,419958.12,31,52.94,673974.92,48,73.32,950779.12,51,40.56,3137700.97,112,90.04,537193.87,34,73.15
P0751,Dam Reinforcement,Road,Medium,2110389,81,38,66,5.39,0.81,385,Feasible,2,,,4369.32,505660.54,145,65.86,345977.7,57,50.94,551227.5,91,31.07,271924.51,54,24.95,435598.75,38,17.19
P0752,Smart Solar Grid,Bridge,Low,1027712,81,44,99,4.46,0.92,375,Feasible,1,,,180.62,71203.87,35,35.27,207516.21,90,75.94,420174.98,158,62.75,154290.85,48,30.88,174526.09,43,15.16
P0753,Industrial Complex,Power Plant,Medium,5071647,74,32,75,5.65,0.76,158,Feasible,2,,,569.18,304894.1,21,25.28,592639.32,28,35.6,780618.33,28,22.74,2846441.07,59,42.75,547054.18,22,33.63
P0754,Highway Expansion,Building,High,4912942,82,99,57,4.71,0.69,174,Borderline,3,,,1964.47,384245.01,12,98.72,560311.21,20,100.0,1515898.67,40,71.22,1423662.64,44,100.0,1028824.47,59,55.74
P0755,Industrial Complex,Road,Low,1112816,56,46,30,0.48,0.96,147,Feasible,1,,,2917.33,253415.28,46,80.56,177936.85,27,63.75,317665.7,34,35.49,116255.82,20,23.66,247542.35,20,26.54
P0756,Dam Reinforcement,Building,High,2635156,61,55,86,8.82,0.52,521,Feasible,3,,,866.95,153957.33,46,46.37,383020.86,57,89.81,808258.03,122,43.07,651658.94,134,64.97,638260.85,163,30.77
P0757,Highway Expansion,Building,High,1135230,65,50,34,4.44,0.93,544,Feasible,3,,,389.65,82682.92,38,44.32,181739.32,90,81.23,264637.25,101,39.65,354775.25,132,62.91,251395.25,184,21.88
P0758,Highway Expansion,Water Infra,Low,2766616,65,50,20,5.89,0.62,237,Not Feasible,1,,,1265.44,363025.73,46,58.43,504238.14,56,70.38,1014620.11,61,32.49,667906.21,45,41.85,216825.81,29,46.86
P0759,Industrial Complex,Water Infra,High,6001045,92,40,26,1.39,0.92,489,Feasible,3,,,2313.83,665683.76,78,44.29,988260.81,117,53.32,2394375.54,150,22.41,1614762.41,89,38.3,337962.48,55,41.68
P0760,Dam Reinforcement,Building,High,5463418,85,67,20,0.03,0.57,328,Not Feasible,3,,,2063.83,262336.31,21,53.22,857878.96,47,100.0,1658543.9,65,56.49,1320031.47,87,79.75,1364627.36,108,40.49
P0761,Highway Expansion,Water Infra,Low,2383194,62,64,68,2.45,0.79,194,Borderline,1,,,1118.5,297329.2,34,71.52,381478.58,41,84.14,934505.74,64,44.45,581999.03,34,59.08,187881.45,21,60.82
P0762,Industrial Complex,Building,Low,4101360,56,43,92,7.05,0.94,184,Borderline,1,,,1909.58,257541.89,13,39.89,560821.22,21,70.37,1089263.06,46,36.2,1305160.0,45,48.94,888573.82,58,19.6
P0763,Industrial Complex,Power Plant,Medium,2881548,85,43,48,0.99,0.74,456,Not Feasible,2,,,434.05,195148.98,58,34.85,422378.22,77,46.19,532306.0,92,28.63,1346139.04,174,57.55,385575.76,55,47.78
P0764,Dam Reinforcement,Water Infra,High,5345760,96,39,45,9.09,0.87,475,Not Feasible,3,,,2780.43,589983.52,83,48.58,973178.15,119,54.4,2389517.78,135,23.74,892632.18,85,30.95,500448.37,53,37.33
P0765,Industrial Complex,Building,Medium,4251298,58,41,64,2.15,0.9,219,Not Feasible,2,,,1392.34,304296.25,19,34.21,623151.43,29,68.45,1286757.88,45,32.42,1219233.05,58,51.3,817859.39,68,18.63
P0766,Industrial Complex,Road,Low,5465150,81,67,90,2.05,0.87,165,Feasible,1,,,16544.23,1197475.22,62,100.0,905411.23,27,79.24,1438852.02,34,54.06,578609.75,20,41.11,1344801.79,23,43.49
P0767,Industrial Complex,Road,High,1000404,60,63,31,1.82,0.96,435,Not Feasible,3,,,3065.97,278868.57,154,100.0,176026.42,80,78.41,235353.75,97,57.34,93956.87,48,37.69,216198.4,57,38.78
P0768,Smart Solar Grid,Water Infra,Medium,5897590,57,70,51,0.14,0.72,512,Not Feasible,2,,,2769.65,710210.5,86,83.05,914646.07,124,96.45,2663193.76,161,44.49,1028803.89,83,57.37,580735.79,57,68.63
P0769,Urban Flyover,Road,Medium,2323483,82,39,39,7.72,0.59,548,Feasible,2,,,5847.41,530303.22,185,66.76,398605.71,100,52.76,630020.65,121,33.61,266563.52,67,23.88,497989.89,75,17.99
P0770,Smart Solar Grid,Bridge,Medium,2722320,72,46,70,8.75,0.52,563,Not Feasible,2,,,440.94,190757.22,53,37.49,477839.74,160,74.0,1331075.84,192,70.91,376496.87,79,28.23,346150.33,78,19.37
P0771,Industrial Complex,Bridge,Low,5909764,74,46,55,6.14,0.62,275,Feasible,1,,,1224.63,411723.89,30,33.54,1213221.64,66,79.18,2567105.39,100,70.36,928441.48,40,31.96,789271.6,38,14.96
P0772,Urban Flyover,Road,High,3332517,57,96,86,1.88,0.57,359,Borderline,3,,,7402.19,904811.43,133,100.0,475803.36,66,100.0,873936.47,77,94.0,437942.16,47,56.83,640023.58,36,46.05
P0773,Highway Expansion,Building,Medium,5537090,94,91,20,2.85,0.78,472,Not Feasible,2,,,2432.02,251556.39,32,81.69,743630.2,75,100.0,1473268.45,93,73.02,1525110.31,131,100.0,1543524.65,140,59.08
P0774,Smart Solar Grid,Road,High,4196340,71,30,46,4.76,0.59,378,Feasible,3,,,10685.07,1129933.67,130,52.29,599749.33,70,36.09,1049479.89,79,26.64,465668.73,50,20.3,951508.38,49,14.69
P0775,Smart Solar Grid,Road,Low,6004310,53,41,59,9.54,0.52,554,Feasible,1,,,15162.77,1317582.13,205,68.8,996984.83,103,52.2,1549153.63,123,36.93,838119.93,62,20.29,1302469.48,60,26.78
P0776,Smart Solar Grid,Road,Low,6247689,89,33,33,2.47,0.52,255,Feasible,1,,,13884.66,1727500.04,84,56.92,961976.95,48,45.73,1495350.09,54,26.63,838758.01,36,16.9,1224103.92,34,18.81
P0777,Dam Reinforcement,Building,Medium,1163273,52,71,88,7.32,0.92,489,Feasible,2,,,578.58,51553.92,38,58.67,165486.87,68,100.0,356426.68,110,55.45,307505.05,110,85.9,282300.48,163,39.83
P0778,Industrial Complex,Building,Medium,4854418,78,42,98,4.39,0.8,317,Not Feasible,2,,,2027.83,259910.49,19,40.19,747020.78,39,69.95,1405310.99,75,26.02,1422659.99,89,50.23,1019515.75,95,23.61
P0779,Highway Expansion,Bridge,High,6387408,90,33,25,2.98,0.68,306,Borderline,3,,,1219.0,481728.35,17,22.0,1472666.92,89,58.65,2806387.23,128,50.34,921950.55,39,22.57,704674.95,32,11.44
P0780,Highway Expansion,Water Infra,Low,4652692,78,98,52,4.56,0.95,235,Not Feasible,1,,,2339.44,532176.74,36,100.0,887912.13,58,100.0,1944785.12,74,61.98,932470.29,43,80.88,355347.72,24,100.0
P0781,Highway Expansion,Bridge,High,6692493,83,48,74,0.71,0.54,564,Feasible,3,,,1209.38,434610.09,47,34.59,1386220.8,146,77.13,3160928.24,212,76.12,810995.81,85,33.25,899738.06,74,18.92
P0782,Industrial Complex,Building,Low,2087341,83,31,38,7.99,0.99,177,Feasible,1,,,894.23,137976.37,18,28.24,300032.71,22,48.2,600051.68,30,24.04,532756.52,49,35.81,516523.72,58,18.71
P0783,Urban Flyover,Building,High,4977266,77,41,96,2.43,0.81,189,Borderline,3,,,2390.01,262008.97,12,33.98,680132.94,23,68.27,1377194.82,31,32.89,1657984.08,59,42.39,999945.19,64,27.47
P0784,Smart Solar Grid,Building,Low,6558956,62,35,48,7.25,0.59,212,Borderline,1,,,2163.09,355094.28,17,31.92,880206.14,29,59.1,1818373.03,47,24.09,2123515.19,51,39.22,1381767.36,68,20.67
P0785,Industrial Complex,Building,Medium,4031756,64,37,80,0.68,0.84,348,Feasible,2,,,1883.32,230674.73,24,35.62,625892.69,56,61.97,901431.41,80,25.5,1474939.77,91,46.46,798817.4,97,15.46
P0786,Smart Solar Grid,Building,Low,1843523,72,80,89,9.55,0.88,515,Feasible,1,,,835.38,118895.75,57,70.68,231740.76,71,100.0,538221.84,113,56.88,490166.97,119,100.0,464497.68,155,36.03
P0787,Industrial Complex,Building,Low,1546237,93,40,98,1.93,0.71,256,Feasible,1,,,496.05,58181.47,15,34.81,234653.5,39,73.46,464670.02,48,25.92,411459.17,74,42.23,377272.84,80,23.57
P0788,Smart Solar Grid,Power Plant,Medium,6444032,75,92,99,8.83,0.93,224,Feasible,2,,,1060.81,484960.88,29,68.74,771660.58,40,100.0,1117128.63,43,55.53,3151837.39,76,100.0,918444.52,35,100.0
P0789,Industrial Complex,Power Plant,High,5895207,53,86,43,8.09,0.58,424,Not Feasible,3,,,885.49,430750.62,54,67.15,713061.77,74,96.62,982125.92,76,53.34,3103442.87,137,100.0,665825.81,83,99.85
P0790,Urban Flyover,Road,High,5040479,75,41,42,9.68,0.64,458,Borderline,3,,,15555.51,1239459.29,151,70.53,824132.26,83,57.61,1289289.51,100,32.35,559608.87,65,26.99,1127989.07,60,17.52
P0791,Highway Expansion,Power Plant,Low,1092193,89,31,29,4.78,0.55,136,Feasible,1,,,129.5,86212.78,15,24.56,152659.8,24,34.38,189237.11,26,20.6,547346.36,48,37.93,116736.94,22,37.54
P0792,Smart Solar Grid,Bridge,Medium,4181915,58,37,73,7.27,0.61,173,Feasible,2,,,656.39,239593.06,15,28.59,981657.31,40,64.73,1953713.6,64,57.33,485955.74,28,21.83,520995.3,27,12.52
P0793,Industrial Complex,Road,High,5700254,54,40,60,3.71,0.62,231,Not Feasible,3,,,9733.71,1327030.88,85,70.52,825571.67,41,50.37,1571767.68,47,38.49,659743.51,29,20.36,1316140.27,28,20.27
P0794,Urban Flyover,Water Infra,Medium,2186887,81,82,68,1.84,0.96,291,Not Feasible,2,,,1049.93,267839.28,52,91.33,407894.78,65,100.0,934306.24,87,44.88,416572.33,52,75.24,160274.37,35,85.78
P0795,Urban Flyover,Building,Medium,4008038,69,39,36,4.43,0.54,535,Feasible,2,,,1535.11,174416.05,54,33.7,576043.16,78,67.18,1072331.11,117,30.01,1067803.42,127,44.98,1117444.26,160,19.12
P0796,Highway Expansion,Power Plant,High,1508153,99,37,75,1.66,0.71,538,Not Feasible,3,,,173.18,120577.65,72,28.39,181344.59,87,42.47,233311.8,99,22.49,779645.69,213,47.76,193273.28,68,43.88
P0797,Industrial Complex,Bridge,Low,4334817,60,65,64,9.82,0.77,581,Feasible,1,,,761.8,321398.02,49,54.24,734195.24,136,100.0,1974400.25,244,93.22,656503.16,83,42.46,648320.34,68,22.21
P0798,Smart Solar Grid,Water Infra,Medium,4582069,64,43,49,0.96,0.95,424,Feasible,2,,,2118.3,599138.03,83,50.94,765250.16,94,57.73,1921994.67,109,23.08,977258.53,82,37.66,318427.61,55,45.58
P0799,Dam Reinforcement,Building,Medium,6554946,81,83,63,5.89,1.0,557,Feasible,2,,,2531.72,479122.78,36,77.35,884278.85,70,100.0,1772526.46,103,55.54,1605328.65,128,95.41,1813689.26,219,43.69
P0800,Urban Flyover,Building,Low,3715514,77,50,93,6.26,0.88,263,Feasible,1,,,1600.44,271472.37,18,39.97,500028.3,34,86.77,1122919.06,56,34.76,991769.36,73,60.09,829324.92,82,28.41
P0801,Urban Flyover,Water Infra,Low,5881713,71,79,74,5.38,0.99,204,Feasible,1,,,2806.19,772493.31,32,92.0,1133292.89,44,100.0,2249994.48,65,44.46,1332251.01,41,71.68,393681.3,22,82.61
P0802,Highway Expansion,Water Infra,High,3658571,90,68,38,6.62,0.89,131,Borderline,3,,,1424.26,459215.98,23,83.76,656012.82,31,92.47,1585574.98,42,46.16,663278.29,20,50.03,294488.94,15,67.58
P0803,Industrial Complex,Water Infra,Low,5834357,66,49,48,1.16,0.98,371,Not Feasible,1,,,2435.51,657825.09,64,60.29,1111723.6,74,66.77,2291683.93,123,29.78,1373056.92,65,40.34,400067.47,45,47.82
P0804,Dam Reinforcement,Bridge,High,6054699,75,36,21,5.55,0.85,335,Feasible,3,,,1071.2,404627.89,22,30.08,1236223.03,96,57.66,2545659.63,119,56.28,785322.99,40,23.61,1082865.46,58,12.37
P0805,Dam Reinforcement,Road,High,2679748,93,38,55,2.87,0.54,245,Feasible,3,,,5025.08,544978.22,87,67.77,505677.79,44,50.16,729505.63,53,32.01,342168.3,32,24.86,557418.06,28,15.2
P0806,Dam Reinforcement,Road,Medium,3223069,56,30,38,9.4,0.7,217,Not Feasible,2,,,6440.8,823987.18,85,52.54,515090.51,36,38.55,859637.41,45,25.14,345962.95,24,17.16,678390.95,27,16.6
P0807,Industrial Complex,Power Plant,Low,4445498,91,55,26,7.62,0.82,511,Feasible,1,,,693.2,291033.75,64,41.47,571026.19,87,65.23,801553.89,79,38.29,2251018.35,200,71.46,530865.82,80,58.56
P0808,Smart Solar Grid,Building,Low,5892472,75,67,45,9.73,0.68,524,Not Feasible,1,,,2047.38,381204.03,37,57.87,677950.92,61,100.0,1627801.59,111,57.5,2029027.66,140,69.5,1176487.8,175,42.37
P0809,Urban Flyover,Power Plant,Medium,1481680,74,67,98,0.38,0.64,423,Not Feasible,2,,,240.18,130187.83,59,50.77,208751.72,68,70.63,262298.08,65,44.32,724799.31,179,90.71,155643.05,51,78.57
P0810,Industrial Complex,Road,Medium,6165679,59,90,57,2.85,0.79,511,Not Feasible,2,,,9561.77,1657640.2,175,100.0,918900.9,87,100.0,1533000.05,118,85.91,612818.33,63,47.43,1443319.52,67,40.76
P0811,Dam Reinforcement,Water Infra,Low,3636694,94,73,22,1.95,0.97,147,Feasible,1,,,1653.49,419377.48,25,89.86,726840.07,37,97.2,1575817.04,44,51.88,640949.19,24,56.06,273710.23,17,70.01
P0812,Urban Flyover,Building,High,6287118,68,73,99,0.11,0.52,455,Feasible,3,,,2013.13,457303.59,42,66.32,852054.76,68,100.0,1801237.9,92,57.98,1759771.47,102,86.94,1416750.27,151,30.81
P0813,Urban Flyover,Road,Low,6020500,60,91,85,2.42,0.88,385,Borderline,1,,,14203.53,1403631.72,134,100.0,1132340.31,60,100.0,1606899.42,88,77.3,664778.54,51,51.02,1212850.01,52,58.18
P0814,Dam Reinforcement,Building,Low,3961293,62,35,90,6.79,0.86,171,Feasible,1,,,1677.56,265116.57,14,28.0,488005.18,23,60.77,1166298.43,28,28.55,1084045.19,50,36.82,957827.63,55,20.86
P0815,Dam Reinforcement,Power Plant,Medium,5100673,57,46,62,2.31,0.98,262,Borderline,2,,,800.91,454399.34,36,39.15,601853.81,51,48.17,946495.83,43,28.92,2422503.1,105,58.87,675420.93,27,54.89
P0816,Urban Flyover,Road,High,2534026,89,80,81,5.09,0.97,251,Not Feasible,3,,,7183.59,518018.88,93,100.0,392582.88,39,100.0,741615.7,55,60.61,350048.38,30,50.13,531760.16,34,47.66
P0817,Highway Expansion,Power Plant,Medium,1315826,53,67,90,8.88,0.88,465,Feasible,2,,,149.47,103312.91,62,52.05,175977.74,82,76.99,254687.14,77,44.93,619600.89,189,83.75,162247.32,55,77.29
P0818,Urban Flyover,Building,Low,4467366,96,53,43,6.94,0.76,326,Not Feasible,1,,,2028.86,346931.88,27,42.27,716423.75,36,88.47,1120964.54,63,41.67,1436044.18,80,61.32,847001.65,121,31.28
P0819,Smart Solar Grid,Bridge,High,1327359,80,80,58,3.95,0.6,599,Feasible,3,,,234.15,94195.78,60,60.34,327123.45,145,100.0,540871.15,237,100.0,196533.49,81,51.15,168635.13,75,31.89
P0820,Smart Solar Grid,Water Infra,Medium,4748603,77,39,87,3.72,0.77,181,Not Feasible,2,,,2066.85,564299.44,35,42.66,746331.28,43,54.0,2085151.77,48,26.57,1014560.98,32,35.95,338259.53,23,35.82
P0821,Highway Expansion,Power Plant,High,5201253,60,50,63,4.56,0.88,482,Feasible,3,,,615.27,283323.26,69,43.55,591290.01,93,51.47,876225.98,88,35.89,2916215.39,173,62.73,534198.36,59,56.36
P0822,Industrial Complex,Building,High,3860337,92,99,24,1.77,0.95,251,Borderline,3,,,1370.41,235303.19,13,89.88,515626.16,39,100.0,1212552.11,52,76.54,908525.33,71,100.0,988330.22,76,61.49
P0823,Urban Flyover,Road,High,1317537,50,86,74,6.34,0.89,160,Feasible,3,,,2003.0,308438.55,51,100.0,222507.22,28,97.45,354469.55,38,77.27,157972.48,20,53.24,274149.2,23,55.1
